,country,buildingType,surrounding,buildingAgeBin,a_ref,n_apartments,year_type,future,climateRegion,n_persons,freq,hasFirePlace,varyoccupancy,mean_load,nightReduction,capControl,occControl,comfortT_lb,comfortT_ub,cores,useCache,building_id,run_id,seed,sum_n_persons
1932,DE,MFH,Detached,DE.01,616.2,7,cold,True,11,"[1, 2, 1, 2, 2, 1, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,644,run_001932,1001932,12
1933,DE,MFH,Detached,DE.01,616.2,7,cold,True,11,"[1, 2, 1, 2, 2, 1, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,644,run_001933,1001933,12
1934,DE,MFH,Detached,DE.01,616.2,7,cold,True,11,"[1, 2, 1, 2, 2, 1, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,644,run_001934,1001934,12
1935,DE,MFH,Detached,DE.01,602.3,7,hot,False,2,"[1, 1, 2, 2, 2, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,645,run_001935,1001935,11
1936,DE,MFH,Detached,DE.01,602.3,7,hot,False,2,"[1, 1, 2, 2, 2, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,645,run_001936,1001936,11
1937,DE,MFH,Detached,DE.01,602.3,7,hot,False,2,"[1, 1, 2, 2, 2, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,645,run_001937,1001937,11
1938,DE,MFH,Detached,DE.01,988.2,10,cold,False,11,"[1, 2, 4, 2, 2, 1, 1, 3, 4, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,646,run_001938,1001938,23
1939,DE,MFH,Detached,DE.01,988.2,10,cold,False,11,"[1, 2, 4, 2, 2, 1, 1, 3, 4, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,646,run_001939,1001939,23
1940,DE,MFH,Detached,DE.01,988.2,10,cold,False,11,"[1, 2, 4, 2, 2, 1, 1, 3, 4, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,646,run_001940,1001940,23
1941,DE,MFH,Detached,DE.01,667.4,9,hot,False,13,"[1, 2, 1, 2, 2, 2, 1, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,647,run_001941,1001941,16
1942,DE,MFH,Detached,DE.01,667.4,9,hot,False,13,"[1, 2, 1, 2, 2, 2, 1, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,647,run_001942,1001942,16
1943,DE,MFH,Detached,DE.01,667.4,9,hot,False,13,"[1, 2, 1, 2, 2, 2, 1, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,647,run_001943,1001943,16
1944,DE,MFH,Detached,DE.01,431.9,5,cold,False,6,"[1, 2, 1, 2, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,648,run_001944,1001944,10
1945,DE,MFH,Detached,DE.01,431.9,5,cold,False,6,"[1, 2, 1, 2, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,648,run_001945,1001945,10
1946,DE,MFH,Detached,DE.01,431.9,5,cold,False,6,"[1, 2, 1, 2, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,648,run_001946,1001946,10
1947,DE,MFH,Detached,DE.01,374.3,4,cold,True,6,"[1, 2, 2, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,649,run_001947,1001947,8
1948,DE,MFH,Detached,DE.01,374.3,4,cold,True,6,"[1, 2, 2, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,649,run_001948,1001948,8
1949,DE,MFH,Detached,DE.01,374.3,4,cold,True,6,"[1, 2, 2, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,649,run_001949,1001949,8
1950,DE,MFH,Detached,DE.01,655.7,5,hot,False,1,"[1, 4, 2, 3, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,650,run_001950,1001950,14
1951,DE,MFH,Detached,DE.01,655.7,5,hot,False,1,"[1, 4, 2, 3, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,650,run_001951,1001951,14
1952,DE,MFH,Detached,DE.01,655.7,5,hot,False,1,"[1, 4, 2, 3, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,650,run_001952,1001952,14
1953,DE,MFH,Detached,DE.01,233.9,3,hot,False,14,"[1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,651,run_001953,1001953,3
1954,DE,MFH,Detached,DE.01,233.9,3,hot,False,14,"[1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,651,run_001954,1001954,3
1955,DE,MFH,Detached,DE.01,233.9,3,hot,False,14,"[1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,651,run_001955,1001955,3
1956,DE,MFH,Detached,DE.01,695.8,8,hot,True,2,"[1, 1, 2, 1, 2, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,652,run_001956,1001956,10
1957,DE,MFH,Detached,DE.01,695.8,8,hot,True,2,"[1, 1, 2, 1, 2, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,652,run_001957,1001957,10
1958,DE,MFH,Detached,DE.01,695.8,8,hot,True,2,"[1, 1, 2, 1, 2, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,652,run_001958,1001958,10
1959,DE,MFH,Detached,DE.01,434.7,5,average,True,14,"[4, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,653,run_001959,1001959,9
1960,DE,MFH,Detached,DE.01,434.7,5,average,True,14,"[4, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,653,run_001960,1001960,9
1961,DE,MFH,Detached,DE.01,434.7,5,average,True,14,"[4, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,653,run_001961,1001961,9
1962,DE,MFH,Detached,DE.01,786.8,8,hot,True,7,"[2, 3, 2, 2, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,654,run_001962,1001962,16
1963,DE,MFH,Detached,DE.01,786.8,8,hot,True,7,"[2, 3, 2, 2, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,654,run_001963,1001963,16
1964,DE,MFH,Detached,DE.01,786.8,8,hot,True,7,"[2, 3, 2, 2, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,654,run_001964,1001964,16
1965,DE,MFH,Detached,DE.01,422.3,7,average,False,9,"[1, 1, 5, 2, 2, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,655,run_001965,1001965,16
1966,DE,MFH,Detached,DE.01,422.3,7,average,False,9,"[1, 1, 5, 2, 2, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,655,run_001966,1001966,16
1967,DE,MFH,Detached,DE.01,422.3,7,average,False,9,"[1, 1, 5, 2, 2, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,655,run_001967,1001967,16
1968,DE,MFH,Detached,DE.01,321.7,4,hot,False,3,"[1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,656,run_001968,1001968,4
1969,DE,MFH,Detached,DE.01,321.7,4,hot,False,3,"[1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,656,run_001969,1001969,4
1970,DE,MFH,Detached,DE.01,321.7,4,hot,False,3,"[1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,656,run_001970,1001970,4
1971,DE,MFH,Detached,DE.01,216.8,3,cold,True,5,"[3, 1, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,657,run_001971,1001971,7
1972,DE,MFH,Detached,DE.01,216.8,3,cold,True,5,"[3, 1, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,657,run_001972,1001972,7
1973,DE,MFH,Detached,DE.01,216.8,3,cold,True,5,"[3, 1, 3]",1min,False,1,False,True,True,False,21.0,24.0,1,False,657,run_001973,1001973,7
1974,DE,MFH,Detached,DE.01,1042.3,10,hot,False,1,"[4, 1, 1, 4, 3, 2, 1, 1, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,658,run_001974,1001974,22
1975,DE,MFH,Detached,DE.01,1042.3,10,hot,False,1,"[4, 1, 1, 4, 3, 2, 1, 1, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,658,run_001975,1001975,22
1976,DE,MFH,Detached,DE.01,1042.3,10,hot,False,1,"[4, 1, 1, 4, 3, 2, 1, 1, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,658,run_001976,1001976,22
1977,DE,MFH,Detached,DE.01,669.8,8,cold,True,6,"[2, 1, 2, 3, 1, 5, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,659,run_001977,1001977,17
1978,DE,MFH,Detached,DE.01,669.8,8,cold,True,6,"[2, 1, 2, 3, 1, 5, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,659,run_001978,1001978,17
1979,DE,MFH,Detached,DE.01,669.8,8,cold,True,6,"[2, 1, 2, 3, 1, 5, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,659,run_001979,1001979,17
1980,DE,MFH,Detached,DE.01,558.7,6,hot,True,4,"[2, 2, 2, 3, 3, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,660,run_001980,1001980,13
1981,DE,MFH,Detached,DE.01,558.7,6,hot,True,4,"[2, 2, 2, 3, 3, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,660,run_001981,1001981,13
1982,DE,MFH,Detached,DE.01,558.7,6,hot,True,4,"[2, 2, 2, 3, 3, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,660,run_001982,1001982,13
1983,DE,MFH,Detached,DE.01,644.3,7,average,True,8,"[3, 1, 1, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,661,run_001983,1001983,10
1984,DE,MFH,Detached,DE.01,644.3,7,average,True,8,"[3, 1, 1, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,661,run_001984,1001984,10
1985,DE,MFH,Detached,DE.01,644.3,7,average,True,8,"[3, 1, 1, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,661,run_001985,1001985,10
1986,DE,MFH,Detached,DE.01,861.1,7,cold,False,6,"[1, 3, 3, 2, 4, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,662,run_001986,1001986,18
1987,DE,MFH,Detached,DE.01,861.1,7,cold,False,6,"[1, 3, 3, 2, 4, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,662,run_001987,1001987,18
1988,DE,MFH,Detached,DE.01,861.1,7,cold,False,6,"[1, 3, 3, 2, 4, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,662,run_001988,1001988,18
1989,DE,MFH,Detached,DE.01,874.2,10,hot,True,15,"[2, 4, 3, 3, 3, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,663,run_001989,1001989,20
1990,DE,MFH,Detached,DE.01,874.2,10,hot,True,15,"[2, 4, 3, 3, 3, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,663,run_001990,1001990,20
1991,DE,MFH,Detached,DE.01,874.2,10,hot,True,15,"[2, 4, 3, 3, 3, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,663,run_001991,1001991,20
1992,DE,MFH,Detached,DE.01,753.5,10,cold,True,12,"[4, 2, 1, 1, 1, 1, 3, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,664,run_001992,1001992,16
1993,DE,MFH,Detached,DE.01,753.5,10,cold,True,12,"[4, 2, 1, 1, 1, 1, 3, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,664,run_001993,1001993,16
1994,DE,MFH,Detached,DE.01,753.5,10,cold,True,12,"[4, 2, 1, 1, 1, 1, 3, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,664,run_001994,1001994,16
1995,DE,MFH,Detached,DE.01,889.7,8,average,False,2,"[2, 2, 2, 4, 2, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,665,run_001995,1001995,16
1996,DE,MFH,Detached,DE.01,889.7,8,average,False,2,"[2, 2, 2, 4, 2, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,665,run_001996,1001996,16
1997,DE,MFH,Detached,DE.01,889.7,8,average,False,2,"[2, 2, 2, 4, 2, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,665,run_001997,1001997,16
1998,DE,MFH,Detached,DE.01,546.8,7,average,True,2,"[5, 1, 1, 4, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,666,run_001998,1001998,15
1999,DE,MFH,Detached,DE.01,546.8,7,average,True,2,"[5, 1, 1, 4, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,666,run_001999,1001999,15
2000,DE,MFH,Detached,DE.01,546.8,7,average,True,2,"[5, 1, 1, 4, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,666,run_002000,1002000,15
2001,DE,MFH,Detached,DE.01,635.1,7,hot,True,9,"[1, 3, 2, 3, 3, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,667,run_002001,1002001,17
2002,DE,MFH,Detached,DE.01,635.1,7,hot,True,9,"[1, 3, 2, 3, 3, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,667,run_002002,1002002,17
2003,DE,MFH,Detached,DE.01,635.1,7,hot,True,9,"[1, 3, 2, 3, 3, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,667,run_002003,1002003,17
2004,DE,MFH,Detached,DE.01,1078.5,11,hot,True,8,"[4, 1, 1, 2, 2, 1, 2, 1, 1, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,668,run_002004,1002004,20
2005,DE,MFH,Detached,DE.01,1078.5,11,hot,True,8,"[4, 1, 1, 2, 2, 1, 2, 1, 1, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,668,run_002005,1002005,20
2006,DE,MFH,Detached,DE.01,1078.5,11,hot,True,8,"[4, 1, 1, 2, 2, 1, 2, 1, 1, 3, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,668,run_002006,1002006,20
2007,DE,MFH,Detached,DE.01,386.0,3,hot,False,7,"[2, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,669,run_002007,1002007,7
2008,DE,MFH,Detached,DE.01,386.0,3,hot,False,7,"[2, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,669,run_002008,1002008,7
2009,DE,MFH,Detached,DE.01,386.0,3,hot,False,7,"[2, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,669,run_002009,1002009,7
2010,DE,MFH,Detached,DE.01,615.1,6,cold,True,2,"[1, 3, 1, 2, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,670,run_002010,1002010,11
2011,DE,MFH,Detached,DE.01,615.1,6,cold,True,2,"[1, 3, 1, 2, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,670,run_002011,1002011,11
2012,DE,MFH,Detached,DE.01,615.1,6,cold,True,2,"[1, 3, 1, 2, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,670,run_002012,1002012,11
2013,DE,MFH,Detached,DE.01,904.6,9,hot,True,1,"[4, 1, 1, 2, 1, 1, 2, 1, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,671,run_002013,1002013,17
2014,DE,MFH,Detached,DE.01,904.6,9,hot,True,1,"[4, 1, 1, 2, 1, 1, 2, 1, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,671,run_002014,1002014,17
2015,DE,MFH,Detached,DE.01,904.6,9,hot,True,1,"[4, 1, 1, 2, 1, 1, 2, 1, 4]",1min,False,1,False,True,True,False,21.0,24.0,1,False,671,run_002015,1002015,17
2016,DE,MFH,Detached,DE.01,872.4,7,average,False,11,"[2, 1, 4, 3, 1, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,672,run_002016,1002016,16
2017,DE,MFH,Detached,DE.01,872.4,7,average,False,11,"[2, 1, 4, 3, 1, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,672,run_002017,1002017,16
2018,DE,MFH,Detached,DE.01,872.4,7,average,False,11,"[2, 1, 4, 3, 1, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,672,run_002018,1002018,16
2019,DE,MFH,Detached,DE.01,860.5,9,cold,True,15,"[1, 2, 3, 1, 1, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,673,run_002019,1002019,13
2020,DE,MFH,Detached,DE.01,860.5,9,cold,True,15,"[1, 2, 3, 1, 1, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,673,run_002020,1002020,13
2021,DE,MFH,Detached,DE.01,860.5,9,cold,True,15,"[1, 2, 3, 1, 1, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,673,run_002021,1002021,13
2022,DE,MFH,Detached,DE.01,900.1,9,average,False,12,"[2, 1, 2, 3, 3, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,674,run_002022,1002022,15
2023,DE,MFH,Detached,DE.01,900.1,9,average,False,12,"[2, 1, 2, 3, 3, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,674,run_002023,1002023,15
2024,DE,MFH,Detached,DE.01,900.1,9,average,False,12,"[2, 1, 2, 3, 3, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,674,run_002024,1002024,15
2025,DE,MFH,Detached,DE.01,595.9,8,average,True,13,"[1, 1, 1, 2, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,675,run_002025,1002025,9
2026,DE,MFH,Detached,DE.01,595.9,8,average,True,13,"[1, 1, 1, 2, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,675,run_002026,1002026,9
2027,DE,MFH,Detached,DE.01,595.9,8,average,True,13,"[1, 1, 1, 2, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,675,run_002027,1002027,9
2028,DE,MFH,Detached,DE.01,958.2,11,hot,True,5,"[1, 2, 2, 2, 2, 2, 1, 1, 3, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,676,run_002028,1002028,18
2029,DE,MFH,Detached,DE.01,958.2,11,hot,True,5,"[1, 2, 2, 2, 2, 2, 1, 1, 3, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,676,run_002029,1002029,18
2030,DE,MFH,Detached,DE.01,958.2,11,hot,True,5,"[1, 2, 2, 2, 2, 2, 1, 1, 3, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,676,run_002030,1002030,18
2031,DE,MFH,Detached,DE.01,457.9,5,cold,True,1,"[2, 1, 5, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,677,run_002031,1002031,10
2032,DE,MFH,Detached,DE.01,457.9,5,cold,True,1,"[2, 1, 5, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,677,run_002032,1002032,10
2033,DE,MFH,Detached,DE.01,457.9,5,cold,True,1,"[2, 1, 5, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,677,run_002033,1002033,10
2034,DE,MFH,Detached,DE.01,374.2,3,average,False,3,"[1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,678,run_002034,1002034,3
2035,DE,MFH,Detached,DE.01,374.2,3,average,False,3,"[1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,678,run_002035,1002035,3
2036,DE,MFH,Detached,DE.01,374.2,3,average,False,3,"[1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,678,run_002036,1002036,3
2037,DE,MFH,Detached,DE.01,301.8,4,cold,True,14,"[1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,679,run_002037,1002037,5
2038,DE,MFH,Detached,DE.01,301.8,4,cold,True,14,"[1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,679,run_002038,1002038,5
2039,DE,MFH,Detached,DE.01,301.8,4,cold,True,14,"[1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,679,run_002039,1002039,5
2040,DE,MFH,Detached,DE.01,578.3,4,average,True,10,"[1, 5, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,680,run_002040,1002040,10
2041,DE,MFH,Detached,DE.01,578.3,4,average,True,10,"[1, 5, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,680,run_002041,1002041,10
2042,DE,MFH,Detached,DE.01,578.3,4,average,True,10,"[1, 5, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,680,run_002042,1002042,10
2043,DE,MFH,Detached,DE.01,1113.4,9,hot,True,4,"[2, 3, 2, 2, 4, 2, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,681,run_002043,1002043,19
2044,DE,MFH,Detached,DE.01,1113.4,9,hot,True,4,"[2, 3, 2, 2, 4, 2, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,681,run_002044,1002044,19
2045,DE,MFH,Detached,DE.01,1113.4,9,hot,True,4,"[2, 3, 2, 2, 4, 2, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,681,run_002045,1002045,19
2046,DE,MFH,Detached,DE.01,328.9,3,average,True,14,"[3, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,682,run_002046,1002046,8
2047,DE,MFH,Detached,DE.01,328.9,3,average,True,14,"[3, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,682,run_002047,1002047,8
2048,DE,MFH,Detached,DE.01,328.9,3,average,True,14,"[3, 4, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,682,run_002048,1002048,8
2049,DE,MFH,Detached,DE.01,684.9,10,hot,False,15,"[1, 1, 5, 1, 1, 1, 3, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,683,run_002049,1002049,16
2050,DE,MFH,Detached,DE.01,684.9,10,hot,False,15,"[1, 1, 5, 1, 1, 1, 3, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,683,run_002050,1002050,16
2051,DE,MFH,Detached,DE.01,684.9,10,hot,False,15,"[1, 1, 5, 1, 1, 1, 3, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,683,run_002051,1002051,16
2052,DE,MFH,Detached,DE.01,660.6,9,hot,False,7,"[3, 1, 1, 1, 2, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,684,run_002052,1002052,15
2053,DE,MFH,Detached,DE.01,660.6,9,hot,False,7,"[3, 1, 1, 1, 2, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,684,run_002053,1002053,15
2054,DE,MFH,Detached,DE.01,660.6,9,hot,False,7,"[3, 1, 1, 1, 2, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,684,run_002054,1002054,15
2055,DE,MFH,Detached,DE.01,895.2,8,average,True,4,"[3, 4, 2, 1, 2, 2, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,685,run_002055,1002055,16
2056,DE,MFH,Detached,DE.01,895.2,8,average,True,4,"[3, 4, 2, 1, 2, 2, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,685,run_002056,1002056,16
2057,DE,MFH,Detached,DE.01,895.2,8,average,True,4,"[3, 4, 2, 1, 2, 2, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,685,run_002057,1002057,16
2058,DE,MFH,Detached,DE.01,743.8,9,average,False,2,"[1, 2, 1, 2, 1, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,686,run_002058,1002058,14
2059,DE,MFH,Detached,DE.01,743.8,9,average,False,2,"[1, 2, 1, 2, 1, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,686,run_002059,1002059,14
2060,DE,MFH,Detached,DE.01,743.8,9,average,False,2,"[1, 2, 1, 2, 1, 3, 1, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,686,run_002060,1002060,14
2061,DE,MFH,Detached,DE.01,637.4,6,cold,False,4,"[1, 2, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,687,run_002061,1002061,8
2062,DE,MFH,Detached,DE.01,637.4,6,cold,False,4,"[1, 2, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,687,run_002062,1002062,8
2063,DE,MFH,Detached,DE.01,637.4,6,cold,False,4,"[1, 2, 1, 1, 1, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,687,run_002063,1002063,8
2064,DE,MFH,Detached,DE.01,477.5,6,average,False,10,"[1, 5, 4, 2, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,688,run_002064,1002064,15
2065,DE,MFH,Detached,DE.01,477.5,6,average,False,10,"[1, 5, 4, 2, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,688,run_002065,1002065,15
2066,DE,MFH,Detached,DE.01,477.5,6,average,False,10,"[1, 5, 4, 2, 2, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,688,run_002066,1002066,15
2067,DE,MFH,Detached,DE.01,984.7,11,hot,False,2,"[1, 2, 1, 1, 2, 1, 4, 3, 2, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,689,run_002067,1002067,19
2068,DE,MFH,Detached,DE.01,984.7,11,hot,False,2,"[1, 2, 1, 1, 2, 1, 4, 3, 2, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,689,run_002068,1002068,19
2069,DE,MFH,Detached,DE.01,984.7,11,hot,False,2,"[1, 2, 1, 1, 2, 1, 4, 3, 2, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,689,run_002069,1002069,19
2070,DE,MFH,Detached,DE.01,438.6,5,cold,True,15,"[2, 1, 2, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,690,run_002070,1002070,9
2071,DE,MFH,Detached,DE.01,438.6,5,cold,True,15,"[2, 1, 2, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,690,run_002071,1002071,9
2072,DE,MFH,Detached,DE.01,438.6,5,cold,True,15,"[2, 1, 2, 2, 2]",1min,False,1,False,True,True,False,21.0,24.0,1,False,690,run_002072,1002072,9
2073,DE,MFH,Detached,DE.01,501.7,7,hot,True,6,"[2, 1, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,691,run_002073,1002073,8
2074,DE,MFH,Detached,DE.01,501.7,7,hot,True,6,"[2, 1, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,691,run_002074,1002074,8
2075,DE,MFH,Detached,DE.01,501.7,7,hot,True,6,"[2, 1, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,691,run_002075,1002075,8
2076,DE,MFH,Detached,DE.01,593.2,8,hot,True,8,"[1, 2, 2, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,692,run_002076,1002076,10
2077,DE,MFH,Detached,DE.01,593.2,8,hot,True,8,"[1, 2, 2, 1, 1, 1, 1, 1]",1min,False,1,False,True,True,False,21.0,24.0,1,False,692,run_002077,1002077,10
